word,count
oar,73
isle,73
palamon,73
broussel,73
invisible,72
slightly,72
immense,72
depth,72
opening,72
unpleasant,72
awe,72
system,72
hideous,72
opposition,72
gleam,72
defective,72
numerous,72
kindred,72
establish,72
therein,72
enquire,72
desirous,72
survey,72
overwhelm,72
exquisite,72
dagger,72
wale,72
shew,72
reform,72
holiday,71
shriek,71
absorb,71
charitable,71
signal,71
admirable,71
sheep,71
echo,71
cling,71
sketch,71
limitation,71
liberal,71
scatter,71
serpent,71
dodo,71
uncomfortable,71
disclose,71
found,71
worm,71
independent,71
consequently,71
basket,71
morris,71
adore,71
whore,71
dos,71
bildad,71
stout,70
helen,70
obscure,70
prompt,70
darling,70
mist,70
imply,70
scale,70
trim,70
turtle,70
farmer,70
ladder,70
characteristic,70
undone,70
pretence,70
tame,70
longing,70
physic,70
effectually,70
gall,70
susan,70
constable,70
lawrence,70
serafina,70
vallon,70
marble,69
dirty,69
poetry,69
critical,69
applicable,69
petty,69
harmless,69
drunk,69
divert,69
saddle,69
shower,69
palm,69
bounty,69
balance,69
favorite,69
union,69
hidden,69
gladly,69
wounded,69
eleven,69
northumberland,69
detain,69
lace,69
undergo,69
sweetness,69
barren,69
spanish,69
import,69
babe,69
georgiana,69
marcus,69
stupid,68
pearl,68
rash,68
bush,68
valley,68
luxury,68
consolation,68
overlook,68
reject,68
interfere,68
actual,68
upstairs,68
persist,68
enterprise,68
beget,68
deem,68
sting,68
liability,68
neat,68
unfold,68
experiment,68
devour,68
glide,68
hie,68
naught,68
mast,68
despatch,68
cupid,68
wholesome,68
hunger,68
couch,68
miracle,68
percy,68
humphrey,68
bolingbroke,68
tired,67
rent,67
ribbon,67
irish,67
slumber,67
joyful,67
romance,67
pattern,67
brilliant,67
unjust,67
sand,67
helpless,67
adorn,67
remote,67
contribution,67
closely,67
banquet,67
conflict,67
pang,67
excitement,67
stable,67
infect,67
confident,67
robe,67
hunter,67
norfolk,67
integrity,67
dismal,67
persuasion,67
appointment,67
mademoiselle,67
revel,66
monument,66
tragedy,66
singular,66
string,66
unfortunately,66
linen,66
refresh,66
preach,66
vex,66
club,66
steep,66
churchyard,66
strip,66
bitterness,66
wither,66
conference,66
prudent,66
fulfil,66
hound,66
drawn,66
victim,66
unite,66
magnificent,66
awaken,66
shirt,66
hum,66
belly,66
recourse,66
ambassador,66
edmund,66
ned,66
whalemen,66
gondy,66
improvement,65
fade,65
uncertain,65
chapel,65
marvel,65
flush,65
gravity,65
attribute,65
hesitation,65
council,65
reception,65
theory,65
butcher,65
slide,65
amidst,65
wail,65
implore,65
confer,65
requirement,65
array,65
rat,65
intimacy,65
beauteous,65
intense,65
politics,65
fortnight,65
turk,65
sack,65
shroud,65
iago,65
humphry,65
hastings,65
decision,64
differ,64
intolerable,64
pathetic,64
superstition,64
player,64
cave,64
contemplate,64
destiny,64
oak,64
interpose,64
consume,64
upset,64
warning,64
veil,64
penetrate,64
rotten,64
accordance,64
starve,64
choke,64
suppress,64
doctrine,64
helm,64
spake,64
keeper,64
illness,64
steward,64
affront,64
suffering,64
vouchsafe,64
journal,64
soften,64
diver,64
delicious,64
supposition,64
politeness,64
incapable,64
austria,64
barber,64
grove,64
policy,64
connexion,64
palais,64
leonato,64
sweetly,63
enormous,63
erect,63
flock,63
surprising,63
distinct,63
critic,63
marshal,63
deposit,63
arch,63
cordial,63
upright,63
certainty,63
fan,63
scholar,63
faithfully,63
oxford,63
hue,63
prepared,63
glenmire,63
simplicity,63
friends,63
noon,63
madman,63
ivory,63
dialogue,63
cleopatra,63
senator,63
kent,63
womb,63
lancaster,63
cheerfully,62
everyone,62
herald,62
void,62
herd,62
map,62
instinct,62
practical,62
precaution,62
kindle,62
swiss,62
porter,62
struck,62
shield,62
propriety,62
thankful,62
exempt,62
rabbit,62
cur,62
wax,62
tarry,62
forsooth,62
contend,62
suspend,62
careless,62
qualification,62
governor,62
wellington,62
market,62
million,62
drug,62
carpenter,62
skull,62
cloth,62
odious,62
quench,62
worldly,62
macbeth,62
netherfield,62
ransom,62
arcite,62
type,61
vote,61
invent,61
caress,61
imitate,61
resource,61
endless,61
british,61
discussion,61
perpetual,61
coachman,61
commence,61
bloom,61
trip,61
glimpse,61
forlorn,61
derivative,61
entity,61
user,61
leader,61
hedge,61
doubtful,61
blank,61
compound,61
seaman,61
exhaust,61
exile,61
namely,61
forrester,61
secretly,61
income,61
cock,61
deaf,61
gloom,61
yoke,61
scandal,61
dew,61
precisely,61
heroe,61
philip,61
parlor,61
hawley,61
redfern,61
pericles,61
tribune,61
blaisois,61
groslow,61
bravely,60
florence,60
translate,60
introduction,60
sermon,60
ability,60
severity,60
amazement,60
pet,60
rebuke,60
undo,60
muse,60
redistribute,60
text,60
computer,60
lieu,60
blade,60
furious,60
dainty,60
labor,60
clutch,60
cruelty,60
victor,60
preference,60
parlour,60
privately,60
edinburgh,60
harsh,60
newly,60
theatre,60
debate,60
trumbull,60
peleg,60
portrait,59
pink,59
unwilling,59
smart,59
pot,59
chaste,59
shiver,59
tavern,59
lurk,59
meant,59
desirable,59
musician,59
grin,59
latin,59
livery,59
ache,59
borne,59
guardian,59
jessie,59
major,59
farm,59
penny,59
benevolence,59
bodily,59
ripe,59
commonly,59
ungrateful,59
mariner,59
wreck,59
spaniard,59
groom,59
ardent,59
indulgence,59
apparel,59
spectator,59
imperial,59
barbarous,59
grecian,59
inflame,59
adversary,59
distemper,59
zounds,59
honey,59
teddy,59
hey,59
letty,59
drift,58
dismay,58
quote,58
ink,58
chat,58
fountain,58
oppress,58
sincerely,58
beware,58
sat,58
unconscious,58
defeat,58
affected,58
detect,58
fence,58
bundle,58
literature,58
armour,58
decay,58
strife,58
division,58
available,58
june,58
dive,58
earn,58
ravish,58
realm,58
sew,58
errand,58
invest,58
fret,58
thread,58
robert,58
console,58
america,58
desdemona,58
aboard,58
sublime,58
perchance,58
parry,58
ingratitude,58
fist,57
cheap,57
snare,57
impress,57
achieve,57
hopeless,57
statue,57
passing,57
piteous,57
occasional,57
damp,57
elsewhere,57
whistle,57
distinctly,57
wring,57
eloquence,57
anchor,57
prudence,57
daylight,57
slew,57
ward,57
deer,57
stately,57
heighten,57
ascertain,57
exeter,57
mirror,57
draught,57
solomon,57
upbraid,57
hoist,57
orphan,57
activity,57
industry,57
rebellion,57
mayor,57
fishery,57
andronicus,57
demetrius,57
ajax,57
proteus,57
benedick,57
bianca,57
petruchio,57
silvia,57
northern,56
fog,56
comment,56
refuge,56
procession,56
born,56
everlasting,56
lightly,56
magic,56
congratulate,56
test,56
enthusiasm,56
hercules,56
fro,56
stiff,56
malicious,56
hook,56
refrain,56
quiver,56
calmly,56
envious,56
sparkle,56
bitterly,56
seest,56
blaze,56
beguile,56
adjust,56
presumption,56
prime,56
magistrate,56
bud,56
shun,56
thereby,56
convenience,56
redeem,56
fore,56
pitiful,56
testimony,56
enchant,56
liquor,56
venice,55
driver,55
patch,55
shone,55
gallery,55
select,55
gallop,55
tiny,55
motionless,55
reside,55
boil,55
pious,55
revive,55
archbishop,55
inclined,55
tight,55
recognise,55
gild,55
marvellous,55
steed,55
corpse,55
loyal,55
genteel,55
professional,55
patron,55
spark,55
wilson,55
continual,55
quest,55
blest,55
injustice,55
plank,55
serjeant,55
burgundy,55
demi,55
external,54
smite,54
whereon,54
ireland,54
europe,54
tumult,54
rein,54
brush,54
acquit,54
scarlet,54
management,54
celebrate,54
greece,54
fitness,54
subscribe,54
hopeful,54
lessen,54
higelac,54
afterward,54
treacherous,54
throng,54
treachery,54
ash,54
torch,54
escort,54
extravagant,54
shook,54
halt,54
curate,54
woeful,54
rib,54
amen,54
benevolent,54
dowling,54
othello,54
attorney,54
lusty,54
dat,54
trent,54
windy,53
suspicious,53
tut,53
inherit,53
series,53
examination,53
avail,53
rapid,53
skirt,53
intelligent,53
solitude,53
courteous,53
button,53
meditate,53
collar,53
shy,53
compel,53
spit,53
entitle,53
lash,53
decidedly,53
assent,53
clothe,53
manly,53
male,53
detach,53
lewis,53
velvet,53
boldly,53
alliance,53
liv,53
captive,53
mob,53
sixty,53
betty,53
bethink,53
encouragement,53
sale,53
meddle,53
swore,53
nobility,53
horseman,53
peruse,53
ridicule,53
justine,53
surprized,53
monarch,53
sophy,53
restriction,52
childish,52
fortunately,52
piano,52
theme,52
extract,52
contradict,52
newspaper,52
heroine,52
exertion,52
troubled,52
mix,52
pool,52
grievous,52
brace,52
proverb,52
apparition,52
sadness,52
tenant,52
process,52
moan,52
sixth,52
specify,52
uniform,52
trot,52
uncommonly,52
breeze,52
seemingly,52
petition,52
rely,52
recount,52
beer,52
rarely,52
affirm,52
worse,52
cape,52
commerce,52
worn,52
beef,52
gun,52
ingenious,52
beforehand,52
tailor,52
vault,52
jet,52
confide,52
stake,52
fox,52
elevate,52
clerval,52
alight,52
sixteen,52
horseback,52
apothecary,52
composition,52
saucy,52
trojan,52
richelieu,52
dar,52
undoubtedly,51
suitable,51
lung,51
concert,51
coffee,51
ample,51
resent,51
conception,51
indirectly,51
actor,51
gaunt,51
student,51
scientific,51
solemnity,51
failure,51
educate,51
transaction,51
impart,51
lastly,51
agitate,51
housekeeper,51
eagle,51
bat,51
severely,51
luckily,51
puff,51
patiently,51
assault,51
bridle,51
gloomy,51
morn,51
solely,51
unlucky,51
likeness,51
coal,51
spain,51
coin,51
tolerable,51
relative,51
organ,51
pupil,51
approbation,51
accommodate,51
methought,51
odds,51
bulk,51
baptista,51
mortimer,51
portia,51
bassanio,51
olivain,51
unkind,50
taint,50
paradise,50
disperse,50
venus,50
accusation,50
goddess,50
infinitely,50
genuine,50
block,50
squeeze,50
rattle,50
research,50
butter,50
sugar,50
burning,50
syllable,50
liegeman,50
helmet,50
succession,50
amends,50
obedient,50
resistance,50
coil,50
perforce,50
bachelor,50
steer,50
purity,50
sup,50
grain,50
unseen,50
garter,50
carve,50
embark,50
cord,50
narrative,50
sent,50
abhor,50
habitation,50
nobly,50
sagacity,50
visage,50
superiority,50
maxim,50
incense,50
empress,50
fowl,50
priam,50
tashtego,50
meryton,50
lucentio,50
animate,49
restraint,49
corruption,49
francis,49
bridge,49
dove,49
sincerity,49
mute,49
perilous,49
forever,49
representation,49
production,49
internal,49
applause,49
ancestor,49
afflict,49
frantic,49
track,49
resemblance,49
strictly,49
lily,49
foreigner,49
recovery,49
remonstrance,49
stubborn,49
calf,49
swiftly,49
engross,49
phillips,49
tyranny,49
fidelity,49
profane,49
cell,49
renounce,49
rite,49
nancy,49
haply,49
tarquin,49
deerwood,49
cymbeline,49
aufidius,49
lysander,49
barton,49
intellect,48
graceful,48
assign,48
powder,48
poem,48
tremendous,48
contemplation,48
standing,48
pressure,48
hover,48
feminine,48
crimson,48
insert,48
allusion,48
painter,48
temporary,48
regulate,48
mixed,48
goose,48
wag,48
rhyme,48
amiss,48
angle,48
giant,48
fleet,48
boar,48
sooth,48
defiance,48
decree,48
excellence,48
penitent,48
footing,48
mutton,48
hoggins,48
infirmity,48
bribe,48
total,48
abate,48
garland,48
vexation,48
gallantry,48
amorous,48
personage,48
clergy,48
gentlemen,48
tipton,48
theseus,48
ducat,48
stol,48
snaith,48
jenkins,48
melford,48
whoever,47
harvest,47
inhabit,47
positively,47
hiss,47
wildly,47
strengthen,47
pencil,47
interruption,47
secrecy,47
web,47
mislead,47
pig,47
daisy,47
dreadfully,47
separation,47
gait,47
condescend,47
stare,47
sergeant,47
untimely,47
prophet,47
banker,47
spider,47
staff,47
exit,47
added,47
foster,47
serene,47
dutch,47
calamity,47
taper,47
convent,47
forge,47
commander,47
bull,47
jupiter,47
car,47
sue,47
clement,47
rosalind,47
camillo,47
poole,47
guiche,47
violet,46
toy,46
fashionable,46
decided,46
split,46
extinguish,46
vary,46
dot,46
felicity,46
domain,46
gratefully,46
sleepy,46
chimney,46
globe,46
ruler,46
eminent,46
twain,46
peaceful,46
thirst,46
brand,46
frost,46
distrust,46
coarse,46
robbery,46
affright,46
needle,46
gout,46
phantom,46
fixed,46
distract,46
sullen,46
pagan,46
winchester,46
spurn,46
bliss,46
community,46
felix,46
bawd,46
julia,46
maria,46
sallie,46
coriolanus,46
lavinia,46
toby,46
august,45
reverse,45
displease,45
tap,45
beach,45
commercial,45
watery,45
flutter,45
modify,45
childhood,45
successful,45
celestial,45
usurp,45
breathing,45
carpet,45
deceit,45
comrade,45
cake,45
trespass,45
francesca,45
vicious,45
bowl,45
revenue,45
michael,45
dig,45
whereupon,45
hatter,45
fourteen,45
outrage,45
reap,45
arrow,45
illustrious,45
nightly,45
boys,45
desk,45
sphere,45
nest,45
exception,45
residence,45
attendance,45
siege,45
blossom,45
descent,45
flag,45
greenland,45
fisherman,45
realise,45
channel,45
fortitude,45
operate,45
utterance,45
fondness,45
benefactor,45
sly,45
speedy,45
pomp,45
liking,45
homage,45
hind,45
bowel,45
clown,45
quaker,45
mortification,45
valet,45
marmee,45
richmond,45
pemberley,45
yond,45
lucrece,45
emilia,45
posthumus,45
vyse,44
naughty,44
hanging,44
bedroom,44
standard,44
anxiously,44
yon,44
summit,44
cushion,44
throughout,44
perch,44
prosperous,44
needful,44
exasperate,44
stifle,44
mournful,44
transcribe,44
indirect,44
implied,44
trembling,44
venerable,44
hug,44
consort,44
border,44
thorough,44
manor,44
bequeath,44
usage,44
gallows,44
testify,44
occurrence,44
turning,44
precise,44
ghastly,44
downstairs,44
exclude,44
harmony,44
stagger,44
cask,44
habitual,44
troublesome,44
germany,44
prodigious,44
metal,44
